COMID,EVENTDATE,REACHCODE,REACHSMDAT,REACHRESOL,FEATURECOM,FEATURECLA,SOURCE_ORI,SOURCE_DAT,SOURCE_FEA,FEATUREDET,Measure,Offset,EventType,FLComID
"0",2014-12-04,"02060003000168",,Medium,"0","0","USGS, Water Resources Division",,"01583100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01583100,19.86828,0.00000000000,StreamGage,"11687478"
"0",2014-12-04,"02070010000492",,Medium,"0","0","USGS, Water Resources Division",,"01657655",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01657655,27.95830,0.00000000000,StreamGage,"22339685"
"0",2014-12-04,"02060003000377",,Medium,"0","0","USGS, Water Resources Division",,"01584050",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01584050,35.99225,0.00000000000,StreamGage,"11688586"
"0",2014-12-04,"02070009000546",,Medium,"0","0","USGS, Water Resources Division",,"01642450",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01642450,24.77526,0.00000000000,StreamGage,"8450220"
"0",2014-12-04,"02070010000053",,Medium,"0","0","USGS, Water Resources Division",,"01649500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01649500,97.03213,0.00000000000,StreamGage,"22337975"
"0",2014-12-04,"02070005000549",,Medium,"0","0","USGS, Water Resources Division",,"01631000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01631000,33.70721,0.00000000000,StreamGage,"5907079"
"0",2014-12-04,"02070006000067",,Medium,"0","0","USGS, Water Resources Division",,"01633000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01633000,97.49682,0.00000000000,StreamGage,"8441291"
"0",2014-12-04,"02080203000483",,Medium,"0","0","USGS, Water Resources Division",,"02024752",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02024752,11.87625,0.00000000000,StreamGage,"8550041"
"0",2014-12-04,"02080201000217",,Medium,"0","0","USGS, Water Resources Division",,"02011480",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011480,10.79234,0.00000000000,StreamGage,"8520739"
"0",2014-12-04,"02080207000232",,Medium,"0","0","USGS, Water Resources Division",,"02038840",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02038840,38.98228,0.00000000000,StreamGage,"8611819"
"0",2014-12-04,"02070011000144",,Medium,"0","0","USGS, Water Resources Division",,"01660920",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01660920,58.19586,0.00000000000,StreamGage,"4530567"
"0",2014-12-04,"02080207000253",,Medium,"0","0","USGS, Water Resources Division",,"02038880",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02038880,75.24327,0.00000000000,StreamGage,"8610345"
"0",2014-12-04,"02070002000282",,Medium,"0","0","USGS, Water Resources Division",,"01599500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01599500,12.83518,0.00000000000,StreamGage,"14365122"
"0",2014-12-04,"02060006000085",,Medium,"0","0","USGS, Water Resources Division",,"01594440",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01594440,23.82526,0.00000000000,StreamGage,"11907758"
"0",2014-12-04,"02060003000136",,Medium,"0","0","USGS, Water Resources Division",,"01581920",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01581920,34.80345,0.00000000000,StreamGage,"11687160"
"0",2014-12-04,"02070006000394",,Medium,"0","0","USGS, Water Resources Division",,"01633500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01633500,81.71484,0.00000000000,StreamGage,"8440905"
"0",2014-12-04,"02060003001081",,Medium,"0","0","USGS, Water Resources Division",,"01585142",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01585142,45.09542,0.00000000000,StreamGage,"11688892"
"0",2014-12-04,"02080204000076",,Medium,"0","0","USGS, Water Resources Division",,"02032680",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02032680,76.73008,0.00000000000,StreamGage,"8566771"
"0",2014-12-04,"02070005000039",,Medium,"0","0","USGS, Water Resources Division",,"01621000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01621000,99.22969,0.00000000000,StreamGage,"5907449"
"0",2014-12-04,"02080204000070",,Medium,"0","0","USGS, Water Resources Division",,"02033500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02033500,96.64358,0.00000000000,StreamGage,"8566971"
"0",2014-12-04,"02070002000177",,Medium,"0","0","USGS, Water Resources Division",,"01597490",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01597490,98.25729,0.00000000000,StreamGage,"14364042"
"0",2014-12-04,"02080201000201",,Medium,"0","0","USGS, Water Resources Division",,"02011795",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011795,99.35297,0.00000000000,StreamGage,"8521381"
"0",2014-12-04,"02070005000125",,Medium,"0","0","USGS, Water Resources Division",,"01626000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01626000,14.56322,0.00000000000,StreamGage,"5908521"
"0",2014-12-04,"02060003000860",,Medium,"0","0","USGS, Water Resources Division",,"01585104",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01585104,17.22442,0.00000000000,StreamGage,"11688932"
"0",2014-12-04,"02060003000856",,Medium,"0","0","USGS, Water Resources Division",,"01585095",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01585095,16.68641,0.00000000000,StreamGage,"11688916"
"0",2014-12-04,"02080106000154",,Medium,"0","0","USGS, Water Resources Division",,"01671000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01671000,96.82270,0.00000000000,StreamGage,"8505466"
"0",2014-12-04,"02070002000175",,Medium,"0","0","USGS, Water Resources Division",,"01598000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01598000,38.58436,0.00000000000,StreamGage,"14364972"
"0",2014-12-04,"02080205000255",,Medium,"0","0","USGS, Water Resources Division",,"02036000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02036000,87.90781,0.00000000000,StreamGage,"8572905"
"0",2014-12-04,"02070002000934",,Medium,"0","0","USGS, Water Resources Division",,"01597100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01597100,7.98620,0.00000000000,StreamGage,"14364024"
"0",2014-12-04,"02070003000295",,Medium,"0","0","USGS, Water Resources Division",,"01610150",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01610150,10.86573,0.00000000000,StreamGage,"8431072"
"0",2014-12-04,"02070010000036",,Medium,"0","0","USGS, Water Resources Division",,"01653500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01653500,19.52065,0.00000000000,StreamGage,"22337979"
"0",2014-12-04,"02080103000319",,Medium,"0","0","USGS, Water Resources Division",,"01667870",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01667870,67.61874,0.00000000000,StreamGage,"8467229"
"0",2014-12-04,"02060003000860",,Medium,"0","0","USGS, Water Resources Division",,"01585105",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01585105,3.28893,0.00000000000,StreamGage,"11688932"
"0",2014-12-04,"02070008000136",,Medium,"0","0","USGS, Water Resources Division",,"01638420",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01638420,7.09853,0.00000000000,StreamGage,"4505866"
"0",2014-12-04,"02070004000242",,Medium,"0","0","USGS, Water Resources Division",,"01613500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01613500,78.94999,0.00000000000,StreamGage,"5892766"
"0",2014-12-04,"02080103000253",,Medium,"0","0","USGS, Water Resources Division",,"01667500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01667500,66.94456,0.00000000000,StreamGage,"8467225"
